CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-14-0040-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NORMAL MIXTO SAN ANDRES,1RA. AV. 2-27 ZONA 1,59712633.0,GONZALO VENTURA LUX,FELIPE VILLATORO MENEDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-14-0063-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,"INSTITUTO NORMAL MIXTO ""SAN ANDRES""","1RA. AVENIDA 2-27, ZONA 1",59712633.0,GONZALO VENTURA LUX,FELIPE VILLATORO MENENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-14-0070-46,14-037,QUICHE,SAN ANDRES SAJCABAJA,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -COEEX-,8A. AV. 1-29 ZONA 1,32864363.0,ANGELINA LUX MENDOZA DE PUAC,ROSALINA HERNANDEZ AMPEREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-14-5492-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AV. 2-27 ZONA 1,59712633.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0103-46,14-045,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAQUIXPEC,53668028.0,CELESTINO COY MACZ,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0214-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE,ALDEA LANCETILLO LA PARROQUIA,49006911.0,MARTA CELIA VENTURA RAMIREZ,ANGEL TIPAZ JUAREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0215-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092.0,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-15-0217-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,79518102.0,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-15-0232-46,14-024,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,USPANTAN,30510281.0,MANUEL LOPEZ CHIVALAN,INGRID US MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-15-0235-46,14-024,QUICHE,SAN MIGUEL USPANTAN,"COLEGIO EVANGELICO METODISTA ""MARANATHA""",4A. AVENIDA 7A. CALLE ZONA 1,79518432.0,MANUEL LOPEZ CHIVALAN,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0249-46,14-024,QUICHE,SAN MIGUEL USPANTAN,"COLEGIO EVANGELICO METODISTA ""MARANATHA""",7A. AVENIDA Y 4A. CALLE ZONA 1,79518432.0,MANUEL LOPEZ CHIVALAN,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0250-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79629100.0,CELESTINO COY MACZ,PABLO LOPEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-15-0251-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610.0,CELESTINO COY MACZ,PABLO LOPEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0258-46,14-037,QUICHE,SAN MIGUEL USPANTAN,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -CEEX-,ALDEA SANTA ANA,49021207.0,ANGELINA LUX MENDOZA DE PUAC,EUCEBIO YAT CU,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0259-46,14-037,QUICHE,SAN MIGUEL USPANTAN,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -CEEX-,"7A. AVENIDA 6-31, ZONA 3",57682161.0,ANGELINA LUX MENDOZA DE PUAC,JUANA US CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-15-0262-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,ALDEA EL PARAISO,59045941.0,MARTA CELIA VENTURA RAMIREZ,JUAN SEL CHUP,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-0264-46,14-025,QUICHE,SAN MIGUEL USPANTAN,"LICEO MIXTO ""SAN MIGUEL""",7A. CALLE-32 ZONA 1,79518102.0,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),QUICHE
14-15-4573-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,BARRIO EL BORDITO,36575383.0,JOSE OSWALDO VASQUEZ AJIATAZ,PATRICIA YOLANDA TUM HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-15-5319-46,14-024,QUICHE,SAN MIGUEL USPANTAN,COLEGIO EVANGELICO METODISTA MARANATHA,4A. AVENIDA Y 7A. CALLE ZONA 1,79518432.0,MANUEL LOPEZ CHIVALAN,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-15-5412-46,14-024,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,4A. AVENIDA 3-36 ZONA 2,77917069.0,MANUEL LOPEZ CHIVALAN,ELIAS ITZEP PATZAN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-15-6099-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS USPANTAN,CABECERA MUNICIPAL,45054092.0,JOSE OSWALDO VASQUEZ AJIATAZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-16-0093-46,14-026,QUICHE,SACAPULAS,INSTITUTO MUNICIPAL DE SACAPULAS -IMSAC-,CASERIO CHUPACAY,58808845.0,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,JOSE PEREZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-16-0104-46,14-026,QUICHE,SACAPULAS,"COLEGIO MIXTO DIVERSIFICADO ""INTERCULTURAL""","ALDEA RIO BLANCO, ZONA 3",42579519.0,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,FRANCISCO SALVADOR RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-16-0105-46,14-026,QUICHE,SACAPULAS,"COLEGIO MIXTO DIVERSIFICADO ""INTERCULTURAL""","ALDEA RIO BLANCO, ZONA 3",42579519.0,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,FRANCISCO SALVADOR RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-16-5259-46,14-040,QUICHE,SACAPULAS,LICEO SACAPULAS,CASERIO CHUPACAY,30166504.0,FERNANDO ROGELIO LOPEZ GALINDO,MATIAS HERIBERTO GOMEZ ULUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-16-5260-46,14-026,QUICHE,SACAPULAS,COLEGIO PRIVADO MIXTO BILINGUE TUJAAL,BARRIO SAN SEBASTIAN,40217500.0,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-17-0031-46,14-037,QUICHE,SAN BARTOLOME JOCOTENANGO,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -COEEX-,"INEB, SAN BARTOLOME JOCOTENANGO",46834305.0,ANGELINA LUX MENDOZA DE PUAC,OSCAR PACHECO LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,QUICHE
14-18-0004-46,14-029,QUICHE,CANILLA,CENTRO EDUCATIVO PLURICULTURAL,4TA CALLE 3-25 ZONA 4,56299833.0,MARIA PETRONA TZUL ZACARIAS,EDY JOSELO MARTINEZ ASPUAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-18-0032-46,14-029,QUICHE,CANILLA,"INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADO ""ADONAI""",CANILLA,30318848.0,MARIA PETRONA TZUL ZACARIAS,GREGORY MARK WALTON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-18-0038-46,14-037,QUICHE,CANILLA,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,1A. AV. 5-31 ZONA 3,45680836.0,ANGELINA LUX MENDOZA DE PUAC,ELIEZER UZIAS RODRIGUEZ SICAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-18-0041-46,14-037,QUICHE,CANILLA,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -COEEX-,1A. AV. 5-31 ZONA 3,45020812.0,ANGELINA LUX MENDOZA DE PUAC,DAVID EULALIO MORALES CRUZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-18-5508-46,14-029,QUICHE,CANILLA,'INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL',"1A. AVENIDA 5-31 ZONA 3, CANILLA",49870911.0,MARIA PETRONA TZUL ZACARIAS,NORMA LETICIA GRAVE ZAPETA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-0055-46,14-050,QUICHE,CHICAMAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU",59919240.0,CARLOS LEM CAC,HUMBERTO CAAL JOM,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-0079-46,14-030,QUICHE,CHICAMAN,INSTITUTO TECNOLOGICO MUNICIPAL DE CHICAMAN,"4A. AVENIDA 1-62 ZONA 1, CHICHICAMAN",45242098.0,JOSE ALBERTO HERNANDEZ GAMARRO,CECILIA ZADAHI GAMARRO ALVARADO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-0081-46,14-050,QUICHE,CHICAMAN,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA BELEJU,"BARRIO SAN SEBASTIAN, ALDEA BELEJU",57512304.0,CARLOS LEM CAC,RICARDO MORAN VIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-0085-46,14-030,QUICHE,CHICAMAN,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMAN""",3A. CALLE 3-30 ZONA 2,58878991.0,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-19-0089-46,14-050,QUICHE,CHICAMAN,"COLEGIO MULTILINGUE INTERCULTURAL TECNOLOGICO PAJUIL JUAN JOSE AREVALO BERMEJO ""COMITEC-PAJUIL""",ALDEA PAJUIL,30305216.0,CARLOS LEM CAC,CARLOS LEM CAC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-0097-46,14-037,QUICHE,CHICAMAN,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -COEEX-,4A. AV- 1-62 ZONA 1,57971407.0,ANGELINA LUX MENDOZA DE PUAC,ALEXANDER SOBERANIZ SOTO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-19-0099-46,14-030,QUICHE,CHICAMAN,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMAN,3A.CALLE 3-30 ZONA 2,58878991.0,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-19-0101-46,14-042,QUICHE,CHICAMAN,"INSTITUTO DIVERSIFICADO DE ESTUDIOS AVANZADOS POR COOPERATIVA ""IDEACOP-PAJUIL""",ALDEA PAJUIL,30636051.0,MARTA CELIA VENTURA RAMIREZ,MARCO TULIO ICAL JOM,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-19-5511-46,14-042,QUICHE,CHICAMAN,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,"3A. CALLE 3-30, ZONA 2",77633770.0,MARTA CELIA VENTURA RAMIREZ,JORGE GUDELIO CIFUENTES HERRERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-20-0124-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465.0,JERONIMO COC JUAREZ,TEODORO RAMIREZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0126-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465.0,JERONIMO COC JUAREZ,TEODORO RAMIREZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0130-46,14-033,QUICHE,IXCAN,CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERG-IXCAN,"ZONA 1, PLAYA GRANDE",58747049.0,APOLONIO GONZALEZ,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0134-46,14-034,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA WATAN,COMUNIDAD VICTORIA 20 DE ENERO,46973821.0,ANTONIO CALIXTO IXCOTAYAC LUX,LUZ PEREZ PAIZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0135-46,14-054,QUICHE,IXCAN,COLEGIO PRE UNIVERSITARIO INTERCULTURAL -COTPI-,ALDEA LOS ANGELES,48463453.0,JERONIMO COC JUAREZ,MAUDILIO HIGINIO PASCUAL FRANCISCO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0140-46,14-054,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,COMUNIDAD PRIMAVERA DEL IXCAN,45660972.0,JERONIMO COC JUAREZ,BENITO DIEGO MATEO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0141-46,14-054,QUICHE,IXCAN,COLEGIO MIXTO OXLAJU B AQTUN,ALDEA SAN JUAN CHACTELA,57891607.0,JERONIMO COC JUAREZ,PSE. ANDRES QUIP CHAMAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0142-46,14-033,QUICHE,IXCAN,"INSTITUTO TECNICO DIVERSIFICADO ASOCIATIVA ""AJ YICHKAN""","ZONA 1, PLAYA GRANDE",30340666.0,APOLONIO GONZALEZ,MARCOS PEREZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE NORTE
14-20-0143-46,14-054,QUICHE,IXCAN,LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO,2A. AV. Y 3A. CALLE ZONA 1,45638550.0,JERONIMO COC JUAREZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0145-46,14-034,QUICHE,IXCAN,COLEGIO DIVERSIFICADO MAYALAND,ALDEA MAYALAN,40909816.0,ANTONIO CALIXTO IXCOTAYAC LUX,CAMILO RAMIREZ MATIAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0147-46,14-054,QUICHE,IXCAN,ESCUELA NORMAL BILINGUE INTERCULTURAL MAYAB´ TIJOB´AL OXLAJUJ TZI´,PARCELAMIENTO XALBAL,48617091.0,JERONIMO COC JUAREZ,JOSE ANDRADE GABRIEL AGUILAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0148-46,14-032,QUICHE,IXCAN,COLEGIO MIXTO OXLAJUJ B´AQTUN,ALDEA EL PRADO,57891607.0,LUCAS IQUI CAHUEC,ELSA HERLINDA ESQUIVEL VASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0150-46,14-051,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,LOTE 08 COLONIA BUENA VISTA ENTRADA A SAN FRANCISCO,77557616.0,TOMAS SANCHEZ GOMEZ,MAYLING PATRICIA PINEDA URIZAR DE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0153-46,14-034,QUICHE,IXCAN,"COLEGIO EVANGELICO MIXTO ""EL EDEN""",ALDEA VALLE DE CANDELARIA NO. 1,59078151.0,ANTONIO CALIXTO IXCOTAYAC LUX,RUBILINA LEIVA MAZARIEGOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0154-46,14-033,QUICHE,IXCAN,"""LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO""","2A. AVENIDA Y 3RA. CALLE, ZONA 1",46613387.0,APOLONIO GONZALEZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0156-46,14-054,QUICHE,IXCAN,INSTITUTO TECNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN,ZONA 1 PLAYA GRANDE,30340666.0,JERONIMO COC JUAREZ,MARCOS GOMEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0157-46,14-054,QUICHE,IXCAN,"COLEGIO MIXTO ""JOSE MARIA""",ALDEA LAS ROSAS,30938392.0,JERONIMO COC JUAREZ,CARLOS HUMBERTO MALDONADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0158-46,14-034,QUICHE,IXCAN,COLEGIO MIXTO OXLAJU B'AQTUN,ALDEA CUARTO PUEBLO,57891607.0,ANTONIO CALIXTO IXCOTAYAC LUX,HERMEGILDO MATIAS BAUTISTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0161-46,14-054,QUICHE,IXCAN,LICEO MIXTO DEL NORTE,ALDEA LAS ROSAS,30938392.0,JERONIMO COC JUAREZ,JERONIMO COC JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0162-46,14-054,QUICHE,IXCAN,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,PARCELAMIENTO PUEBLO NUEVO,30007257.0,JERONIMO COC JUAREZ,DANIEL CRUZ MEJIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0165-46,14-054,QUICHE,IXCAN,LICEO MIXTO DEL NORTE,"ZONA 1, PLAYA GRANDE IXCAN",30938392.0,JERONIMO COC JUAREZ,CARLOS ALBERTO QUINONEZ SANTIZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0166-46,14-054,QUICHE,IXCAN,COLEGIO MIXTO PREUNIVERSITARIO BILINGUE INTERCULTURAL,"ZONA 1, PLAYA GRANDE",57891607.0,JERONIMO COC JUAREZ,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,SEMIPRESENCIAL,QUICHE NORTE
14-20-0167-46,14-054,QUICHE,IXCAN,"COLEGIO MIXTO DIVERSIFICADO ""EL AFAN""","ALDEA EL AFAN, IXCAN, QUICHE",57287433.0,JERONIMO COC JUAREZ,BERTA LUCRECIA TZUY IBARRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-0172-46,14-054,QUICHE,IXCAN,"COLEGIO MIXTO MESOAMERICANO ""SANTIAGUENSE""",ALDEA SANTIAGO IXCAN,49917240.0,JERONIMO COC JUAREZ,ANIBAL ISIDORO PAAU MAQUIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0174-46,14-054,QUICHE,IXCAN,LICEO MIXTO DEL NORTE FIN DE SEMANA,"5TA. CALLE, ZONA 1, PLAYA GRANDE",30938392.0,JERONIMO COC JUAREZ,JORGE MARIO AJTUN VALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0175-46,14-054,QUICHE,IXCAN,LICEO MIXTO DEL NORTE FIN DE SEMANA,"5TA. CALLE, ZONA 1, PLAYA GRANDE",30938392.0,JERONIMO COC JUAREZ,JORGE MARIO AJTUN VALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-0176-46,14-032,QUICHE,IXCAN,"PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA, PRONEA.",ESCUELA OFICIAL RURAL MIXTA ALDEA EL PRADO,30053859.0,LUCAS IQUI CAHUEC,BERNARDO ENRIQUES LAJUJ SICAL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,QUICHE NORTE
14-20-0178-46,14-054,QUICHE,IXCAN,LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO,ZONA 1 PLAYA GRANDE,46613387.0,JERONIMO COC JUAREZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE NORTE
14-20-0180-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,30223394.0,JERONIMO COC JUAREZ,TEODORO RAMIREZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE NORTE
14-20-0181-46,14-054,QUICHE,IXCAN,"COLEGIO MIXTO ""JOSE MARIA""",ALDEA LAS ROSAS,58937744.0,JERONIMO COC JUAREZ,CARLOS GILBERTO DIEGO MALDONADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE NORTE
14-20-0182-46,14-054,QUICHE,IXCAN,LICEO MIXTO DEL NORTE,ZONA 1 PLAYA GRANDE,31087045.0,JERONIMO COC JUAREZ,JORGE ALBERTO QUINONEZ SANTIZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE NORTE
