CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-06-0013-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,COLEGIO PARTICULAR MIXTO VALLE DEL URRAM,EL CHOL,54392409,CESAR LEONEL GRAMAJO JIMENEZ,WILIAMS ESTUARDO CAHUEQUE GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-06-0017-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,BARRIO EL CENTRO,56328963,CESAR LEONEL GRAMAJO JIMENEZ,JULIO CESAR TOBAR MAGANA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-06-1265-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,COLEGIO PARTICULAR MIXTO VALLE DEL URRAM,EL CHOL,31998643,CESAR LEONEL GRAMAJO JIMENEZ,WILIAMS ESTUARDO CAHUEQUE GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0033-46,15-035,BAJA VERAPAZ,SAN JERONIMO,COLEGIO PARTICULAR MIXTO SAN JERONIMO,BARRIO ABAJO,51996477,IRIS QUETZALI ORDONEZ TURCIOS DE RAMIREZ,ALDO WILFREDO ALVAREZ RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-07-0036-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO ABAJO,38076396,IRIS QUETZALI ORDONEZ TURCIOS DE RAMIREZ,WALESKA JUDITH PICON SIANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0043-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CASERIO PLANES Y BODEGAS, ALDEA EL JICARO",59474929,IRIS QUETZALI ORDONEZ TURCIOS DE RAMIREZ,JOSE DINAEL REYES RAYMUNDO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0045-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP,KILOMETRO 144 RN-17 ALDEA SIBABAJ,77935300,IRIS QUETZALI ORDONEZ TURCIOS DE RAMIREZ,JORGE ARMANDO ROMAN IXTECOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0046-46,15-024,BAJA VERAPAZ,SAN JERONIMO,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,"BARRIO ABAJO, CALLE LA ASUNCION",54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VASQUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-07-0048-46,15-035,BAJA VERAPAZ,SAN JERONIMO,COLEGIO PARTICULAR MIXTO SAN JERONIMO,BARRIO ABAJO,45944665,IRIS QUETZALI ORDONEZ TURCIOS DE RAMIREZ,LIC. ALDO WILFREDO ALVAREZ RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),BAJA VERAPAZ
15-08-0131-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,35930539,PEDRO ARMANDO CASTRO CHOCO,ROSA ELENA VELASQUEZ MEJIA DE IXTECOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0171-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHA PROFA. MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,54269657,PEDRO ARMANDO CASTRO CHOCO,EDUARDO ROBERTO CO TZIB,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0173-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHA PROFESORA MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,59141526,PEDRO ARMANDO CASTRO CHOCO,NELLY MARYCARMEN TOT MAAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0197-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHA PROFESORA MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,59141526,PEDRO ARMANDO CASTRO CHOCO,NELLY MARYCARMEN TOT MAAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0200-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN ANTONIO,59616498,PEDRO ARMANDO CASTRO CHOCO,LAURA ISABEL MILIAN BELTETON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0205-46,15-021,BAJA VERAPAZ,PURULHA,LICEO INTEGRAL PURULENSE VICTORIA,BARRIO LA CRUZ,49771691,PEDRO ARMANDO CASTRO CHOCO,EDGAR FRANCISCO XOY CHON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0206-46,15-021,BAJA VERAPAZ,PURULHA,LICEO INTEGRAL PURULENSE VICTORIA,BARRIO LA CRUZ,49771691,PEDRO ARMANDO CASTRO CHOCO,EDGAR FRANCISCO XOY CHON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0207-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN MARCOS SACSAMANI,57325568,PEDRO ARMANDO CASTRO CHOCO,MARVIN DE LA CRUZ TECU,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0214-46,15-024,BAJA VERAPAZ,PURULHA,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,BARRIO EL CENTRO,54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VASQUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-08-0219-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO NUEVO PROGRESO PANCHISIVIC,50457936,PEDRO ARMANDO CASTRO CHOCO,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0220-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHA PROFESORA MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,54269657,PEDRO ARMANDO CASTRO CHOCO,LIC. JOSE ALFREDO CRUZ SUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),BAJA VERAPAZ
15-08-0225-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,36383815,PEDRO ARMANDO CASTRO CHOCO,SEIDI YANET RODRIGUEZ PIRIR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),BAJA VERAPAZ
15-08-2158-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,35930539,PEDRO ARMANDO CASTRO CHOCO,ROSA ELENA VELASQUEZ MEJIA DE IXTECOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
